,model_raise,model_check,model_fold,mcts_raise,mcts_check,mcts_fold
274,0.53,0.385,0.085,0.3557717761581181,0.3155183402421024,0.3287098835997795
275,0.86,0.1,0.04,0.3239124162684166,0.4247663353298336,0.25132124840174974
276,0.55,0.37,0.08,0.3759513916529009,0.33633977940402704,0.2877088289430719
277,0.6941666666666666,0.23583333333333337,0.07,0.4823166818486293,0.2995499871207296,0.21813333103064114
278,0.39,0.59,0.02,0.4785323182552754,0.2560390880306689,0.26542859371405575
279,0.7216666666666667,0.26833333333333337,0.01,0.1535440618651573,0.0,0.8464559381348427
280,0.55,0.3436666666666667,0.10633333333333335,0.2914458290331044,0.6066903384726208,0.10186383249427489
281,0.85,0.13,0.02,0.49408426569378183,0.28775681019485705,0.21815892411136117
282,0.8,0.2,0.0,0.18555791107411937,0.1654963580710322,0.6489457308548485
283,0.54,0.39,0.07,0.4161079173995653,0.42435803924106913,0.15953404335936544
284,0.61,0.29,0.1,0.4993086014376541,0.3176350115267381,0.18305638703560778
285,0.61,0.29,0.1,0.4737212426506485,0.27039303910513723,0.25588571824421424
286,0.72,0.28,0.0,0.07902764076006956,0.7904074548967511,0.13056490434317938
287,0.6,0.4,0.0,0.7950592919614792,0.0,0.20494070803852088
288,0.6,0.4,0.0,0.41430783097532653,0.0,0.5856921690246735
289,0.57,0.355,0.075,0.25632017994188333,0.25148741708470496,0.4921924029734117
290,0.40333333333333327,0.4766666666666666,0.12,0.32303463551601136,0.33550810358248756,0.3414572609015011
291,0.42,0.51,0.07,0.1613388253734759,0.23069699652371442,0.6079641781028098
292,0.44,0.49,0.07,0.16028162981191416,0.1167223942391994,0.7229959759488864
293,0.5133333333333333,0.3866666666666667,0.1,0.0,0.5517168715600957,0.4482831284399043
294,0.5,0.5,0.0,0.355664917721325,0.38517629112341745,0.2591587911552575
295,0.57,0.335,0.095,0.34451450855674637,0.3672148538723683,0.28827063757088534
296,0.54,0.33,0.13,0.32221681416134407,0.3496532701028891,0.32812991573576683
297,0.57,0.306,0.124,0.09668487040363978,0.09820715507289897,0.8051079745234613
298,0.57,0.38,0.05,0.18634650847948192,0.6318581202787291,0.18179537124178893
299,0.56,0.32,0.12,0.1620148116036524,0.017344746188997784,0.8206404422073499
300,0.495,0.465,0.04,0.3944325655845765,0.2349762820644928,0.37059115235093065
301,0.75,0.21,0.04,0.3883499409125425,0.31545739594348243,0.2961926631439751
302,0.54,0.39,0.07,0.44927927988996946,0.28032178606502867,0.27039893404500187
303,0.9,0.07,0.03,0.4225607256003579,0.29882510155679093,0.27861417284285106
304,0.7908333333333333,0.20916666666666667,0.0,0.44153436490514786,0.21821861732025918,0.34024701777459304
305,0.83,0.16,0.01,0.9022999695909035,0.06090116806534544,0.03679886234375094
306,0.65,0.34,0.01,1.0,0.0,0.0
307,0.64,0.34,0.02,0.0,0.0,0.0
308,0.58,0.38,0.04,0.5844672911381263,0.0,0.4155327088618737
309,0.9,0.07,0.03,0.3455787570070282,0.33206750623827563,0.3223537367546961
310,0.54,0.34,0.12,0.17277650120765956,0.18012461299740623,0.6470988857949342
311,0.53,0.36,0.11,0.12636793209548922,0.13704416995184748,0.7365878979526634
312,0.44,0.49,0.07,0.3136892634366929,0.4021939095352722,0.28411682702803503
313,0.59,0.29600000000000004,0.114,0.17786784491341245,0.2465926860415502,0.5755394690450374
314,0.66,0.3,0.04,0.5225246746850482,0.19882791847997605,0.2786474068349758
315,0.43,0.57,0.0,0.14281478727662025,0.1326748996361591,0.7245103130872207
316,0.5266666666666667,0.34333333333333327,0.13,0.48340479101908046,0.37640279871151044,0.14019241026940907
317,0.77,0.21,0.02,0.20425384809288602,0.21132950178180185,0.5844166501253121
318,0.48,0.48,0.04,0.3872451678557874,0.30591691176837066,0.3068379203758419
319,0.57,0.43,0.0,0.4150943614580571,0.25821626741809306,0.3266893711238498
320,0.54,0.33,0.13,0.43333950084243644,0.3664834522070607,0.20017704695050278
321,0.43,0.39,0.18,0.4360344496439271,0.4091796578270989,0.1547858925289739
322,0.3,0.38,0.32,0.0,0.25862098620569496,0.741379013794305
323,0.56,0.3076666666666667,0.13233333333333333,0.22845028235270773,0.574473783936241,0.19707593371105117
324,0.79,0.17,0.04,0.4301882748064394,0.24682126276746255,0.32299046242609813
325,0.7433333333333333,0.24666666666666665,0.01,0.4350973922843737,0.2301426886487571,0.33475991906686925
